Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
14874571,1472,7064,02/01/2022 00:00,51 Parliament St,7525,02/01/2022 00:24,Fennings St / Queen St W,1096,Casual Member
14874572,848,7361,02/01/2022 00:02,Hocken Ave./Vaughan Rd.,7369,02/01/2022 00:16,Dupont St / Emerson Ave SMART,4518,Annual Member
14874574,502,7067,02/01/2022 00:04,Yonge St / Harbour St,7267,02/01/2022 00:13,Dundas St E / Pembroke St - SMART,4030,Casual Member
14874578,329,7409,02/01/2022 00:06,Isabella St / Church St,7026,02/01/2022 00:12,Bay St / St. Joseph St,2043,Annual Member
14874579,1742,7469,02/01/2022 00:13,Wellington St W / York St,7015,02/01/2022 00:42,King St W / Bay St (West Side),4226,Casual Member
14874581,32721,7469,02/01/2022 00:14,Wellington St W / York St,7006,02/01/2022 09:19,Bay St / College St (East Side),3663,Casual Member
14874582,565966,7469,02/01/2022 00:14,Wellington St W / York St,7469,02/07/2022 13:27,Wellington St W / York St,2560,Casual Member
14874583,1431,7469,02/01/2022 00:14,Wellington St W / York St,7015,02/01/2022 00:38,King St W / Bay St (West Side),2525,Casual Member
14874584,1459,7469,02/01/2022 00:15,Wellington St W / York St,7015,02/01/2022 00:39,King St W / Bay St (West Side),3727,Casual Member
14874585,529,7336,02/01/2022 00:17,Queen St E / Alton Av,7570,02/01/2022 00:25,Carlaw Ave / Dundas St E,886,Annual Member
14874586,1196,7398,02/01/2022 00:21,York St / Lakeshore St W - South,7453,02/01/2022 00:41,Jarvis St / Maitland Pl,4066,Annual Member
14874587,559,7250,02/01/2022 00:28,St. George St / Russell St - SMART,7281,02/01/2022 00:38,Charles St W / Balmuto St - SMART,6148,Annual Member
14874588,466,7152,02/01/2022 00:34,Ossington Ave / Bloor St W,7209,02/01/2022 00:42,Ossington Ave / Harrison St,4082,Casual Member
14874589,497,7548,02/01/2022 00:36,St Joseph St / Bay St - SMART,7599,02/01/2022 00:44,Richmond St W / York St,5487,Annual Member
14874590,571,7079,02/01/2022 00:38,McGill St / Church St,7312,02/01/2022 00:48,Amelia St. / Sumach St.,5863,Annual Member
14874591,733,7047,02/01/2022 00:42,University Ave / Gerrard St W (East Side),7534,02/01/2022 00:54,Walnut Ave / Queen St W,1949,Annual Member
14874592,715,7257,02/01/2022 00:42,Dundas St W / St. Patrick St,7207,02/01/2022 00:54,Dundas St W / Crawford St,1728,Casual Member
14874593,1477,7496,02/01/2022 00:45,Sunnyside Ave / The Queensway - SMART,7027,02/01/2022 01:10,Beverley  St / Dundas St W,1848,Annual Member
14874594,189,7418,02/01/2022 00:49,College Park - Yonge St Entrance,7391,02/01/2022 00:52,Yonge St / Dundas Sq,70,Annual Member
14874595,270,7042,02/01/2022 00:53,Sherbourne St / Wellesley St E,7312,02/01/2022 00:57,Amelia St. / Sumach St.,4712,Annual Member
14874596,387,7001,02/01/2022 00:54,Wellesley Station Green P,7066,02/01/2022 01:01,Willcocks St / St. George St,3671,Annual Member
14874597,421,7029,02/01/2022 00:59,Bay St / Bloor St W (East Side),7115,02/01/2022 01:06,Howard St / Sherbourne St,6004,Annual Member
14874598,144,7418,02/01/2022 01:18,College Park - Yonge St Entrance,7089,02/01/2022 01:20,Church St  / Wood St,5512,Casual Member
14874599,658,7418,02/01/2022 01:18,College Park - Yonge St Entrance,7120,02/01/2022 01:29,Gerrard St E / River St,6128,Annual Member
14874600,468,7003,02/01/2022 01:24,Madison Ave / Bloor St W,7078,02/01/2022 01:31,College St / Major St,339,Annual Member
14874601,501,7462,02/01/2022 01:26,Richmond St E / Yonge St,7467,02/01/2022 01:34,Lower Simcoe St / Bremner Blvd,6152,Casual Member
14874602,688,7033,02/01/2022 01:27,Union Station,7006,02/01/2022 01:39,Bay St / College St (East Side),3887,Annual Member
14874603,1127,7131,02/01/2022 01:31,Taddle Creek Park,7373,02/01/2022 01:50,George St / King St E,4302,Annual Member
14874605,359,7194,02/01/2022 01:58,Mortimer Ave / Coxwell Ave,7449,02/01/2022 02:04,Cosburn Ave / Cedarvale Ave,5451,Casual Member
14874609,447,7048,02/01/2022 02:13,Front St W / Yonge St (Hockey Hall of Fame),7468,02/01/2022 02:20,Front St / Simcoe St,445,Annual Member
14874632,267,7236,02/01/2022 03:38,Thompson St / Broadview Ave - SMART,7103,02/01/2022 03:42,Jimmie Simpson Park (Queen St E),5215,Casual Member
14874641,280,7467,02/01/2022 04:09,Lower Simcoe St / Bremner Blvd,7102,02/01/2022 04:14,Nelson St / Duncan St,6152,Annual Member
14874647,1480,7180,02/01/2022 04:23,Lansdowne Subway Station,7139,02/01/2022 04:48,Glen Edyth Dr / Davenport Rd,2244,Annual Member
14874648,339,7432,02/01/2022 04:28,Frederick St / King St E,7320,02/01/2022 04:33,Front St W / University Ave (1),2664,Casual Member
14874649,438,7104,02/01/2022 04:35,King St E / River St,7342,02/01/2022 04:42,Morse St / Eastern Ave,5429,Annual Member
14874650,613,7077,02/01/2022 04:39,College Park South,7052,02/01/2022 04:49,Wellington St W / Bay St,5732,Annual Member
14874651,278,7033,02/01/2022 04:42,Union Station,7468,02/01/2022 04:46,Front St / Simcoe St,3098,Annual Member
14874652,357,7109,02/01/2022 04:42,Seaton St / Dundas St E - SMART,7462,02/01/2022 04:48,Richmond St E / Yonge St,1485,Casual Member
14874653,814,7177,02/01/2022 04:43,East Liberty St / Pirandello St,7033,02/01/2022 04:57,Union Station,1489,Annual Member
14874654,601,7272,02/01/2022 04:46,Yonge St / Dundonald St - SMART,7052,02/01/2022 04:56,Wellington St W / Bay St,498,Annual Member
14874655,618,7085,02/01/2022 04:47,Danforth Ave / Westlake Ave,7445,02/01/2022 04:57,Eastwood Rd / Coxwell Ave,416,Casual Member
14874656,668,7468,02/01/2022 04:47,Front St / Simcoe St,7048,02/01/2022 04:58,Front St W / Yonge St (Hockey Hall of Fame),445,Annual Member
14874657,875,7360,02/01/2022 04:50,Concord Av / Dewson St,7039,02/01/2022 05:04,Simcoe St / Michael Sweet Ave,5647,Casual Member
14874658,468,7076,02/01/2022 05:07,York St / Queens Quay W,7203,02/01/2022 05:15,Bathurst St/Queens Quay(Billy Bishop Airport),1125,Annual Member
14874659,1000,7332,02/01/2022 05:09,200 Bloor St. E.,7022,02/01/2022 05:26,Simcoe St / Queen St W,3750,Casual Member
14874660,237,7055,02/01/2022 05:11,Jarvis St / Carlton St,7114,02/01/2022 05:15,Carlton St / Parliament St,3756,Annual Member
14874661,342,7041,02/01/2022 05:12,Edward St / Yonge St,7169,02/01/2022 05:18,Front St W / Bay St (North Side),1272,Annual Member
14874662,866,7204,02/01/2022 05:24,College St / Crawford St,7260,02/01/2022 05:39,Spadina Ave / Adelaide St W,5995,Casual Member
14874663,79,7257,02/01/2022 05:25,Dundas St W / St. Patrick St,7257,02/01/2022 05:26,Dundas St W / St. Patrick St,3132,Casual Member
14874664,753,7257,02/01/2022 05:26,Dundas St W / St. Patrick St,7335,02/01/2022 05:39,Bay St / Bloor St W (West Side),5589,Casual Member
14874665,510,7025,02/01/2022 05:33,Ted Rogers Way / Bloor St E,7121,02/01/2022 05:41,Jarvis St / Dundas St E,3039,Annual Member
14874666,640,7132,02/01/2022 05:33,Kendal Ave / Spadina Rd,7502,02/01/2022 05:44,University Ave / College St (East),2220,Casual Member
14874668,600,7489,02/01/2022 05:33,Sumach St  / Queen St E,7462,02/01/2022 05:43,Richmond St E / Yonge St,5687,Annual Member
14874670,901,7369,02/01/2022 05:43,Dupont St / Emerson Ave SMART,7142,02/01/2022 05:58,Bridgeman Ave / Bathurst St,1266,Casual Member
14874671,330,7002,02/01/2022 05:45,St. George St / Bloor St W,7140,02/01/2022 05:50,Macpherson Ave / Spadina Rd,724,Annual Member
14874672,502,7551,02/01/2022 05:45,The Esplanade / Hahn Pl,7400,02/01/2022 05:53,Polson Pier,548,Annual Member
14874673,577,7508,02/01/2022 05:45,Berkeley St / Dundas St E - SMART,7469,02/01/2022 05:55,Wellington St W / York St,4340,Casual Member
14874674,588,7017,02/01/2022 05:50,Widmer St / Adelaide St W,7168,02/01/2022 06:00,Queens Quay / Yonge St,2689,Annual Member
14874675,317,7322,02/01/2022 05:53,King St W / Brant St,7177,02/01/2022 05:59,East Liberty St / Pirandello St,5667,Annual Member
14874676,234,7398,02/01/2022 05:54,York St / Lakeshore St W - South,7469,02/01/2022 05:58,Wellington St W / York St,537,Annual Member
14874677,171,7253,02/01/2022 05:58,John St  / Mercer St - SMART,7005,02/01/2022 06:01,King St W / York St,2512,Annual Member
14874678,283,7021,02/01/2022 05:59,Bay St / Albert St,7006,02/01/2022 06:03,Bay St / College St (East Side),5117,Casual Member
14874679,589,7050,02/01/2022 06:00,Richmond St E / Jarvis St Green P,7271,02/01/2022 06:10,Yonge St / Alexander St - SMART,5531,Annual Member
14874680,676,7445,02/01/2022 06:02,Eastwood Rd / Coxwell Ave,7085,02/01/2022 06:13,Danforth Ave / Westlake Ave,416,Casual Member
14874681,1131,7124,02/01/2022 06:04,Dundas St E / Broadview Ave,7053,02/01/2022 06:23,Metro Hall Plaza,3733,Annual Member
14874682,748,7143,02/01/2022 06:07,Kendal Ave / Bernard Ave,7250,02/01/2022 06:20,St. George St / Russell St - SMART,4530,Annual Member
14874683,1951,7006,02/01/2022 06:09,Bay St / College St (East Side),7665,02/01/2022 06:42,Sunnybrook Health Centre - S Wing,2669,Casual Member
14874684,1283,7378,02/01/2022 06:10,Yonge St / Davisville Ave,7646,02/01/2022 06:31,University Ave / Richmond St W,3513,Casual Member
14874685,493,7098,02/01/2022 06:13,Riverdale Park South (Broadview Ave),7114,02/01/2022 06:22,Carlton St / Parliament St,6502,Annual Member
14874686,427,7475,02/01/2022 06:14,Jarvis St / Richmond St E,7263,02/01/2022 06:21,Walton St / Elizabeth St - SMART,5876,Annual Member
14874687,988,7055,02/01/2022 06:16,Jarvis St / Carlton St,7048,02/01/2022 06:33,Front St W / Yonge St (Hockey Hall of Fame),2966,Annual Member
14874688,661,7253,02/01/2022 06:16,John St  / Mercer St - SMART,7263,02/01/2022 06:27,Walton St / Elizabeth St - SMART,5629,Annual Member
14874689,585,7024,02/01/2022 06:17,Dundonald St / Church St,7133,02/01/2022 06:27,Summerhill Station,5680,Annual Member
14874690,354,7668,02/01/2022 06:17,Simcoe St / Dundas St W - SMART,7037,02/01/2022 06:23,Bathurst St / Dundas St W,3419,Annual Member
14874691,630,7020,02/01/2022 06:19,Phoebe St / Spadina Ave,7235,02/01/2022 06:29,Bay St / College St (West Side) - SMART,6472,Annual Member
14874692,568,7534,02/01/2022 06:22,Walnut Ave / Queen St W,7469,02/01/2022 06:32,Wellington St W / York St,1949,Annual Member
14874693,230,7168,02/01/2022 06:26,Queens Quay / Yonge St,7261,02/01/2022 06:30,Queens Quay E / Lower Sherbourne St,6436,Annual Member
14874695,253,7028,02/01/2022 06:26,Gould St / Mutual St,7389,02/01/2022 06:30,College Park- Gerrard Entrance,2670,Annual Member
14874696,1666,7516,02/01/2022 06:27,Superior Ave / Lake Shore Blvd W,7035,02/01/2022 06:55,Queen St W / Ossington Ave,4003,Annual Member
14874697,580,7030,02/01/2022 06:27,Bay St / Wellesley St W,7406,02/01/2022 06:36,Victoria St / Queen St E,2355,Annual Member
14874698,236,7167,02/01/2022 06:27,Queen St E / George St (Moss Park),7406,02/01/2022 06:31,Victoria St / Queen St E,5074,Annual Member
14874699,408,7363,02/01/2022 06:27,Wells Hill Ave / St Clair Ave W,7142,02/01/2022 06:34,Bridgeman Ave / Bathurst St,1007,Annual Member
14874700,817,7683,02/01/2022 06:28,NULL,7020,02/01/2022 06:41,Phoebe St / Spadina Ave,3058,Annual Member
14874701,569,7506,02/01/2022 06:29,Berkeley St / Adelaide St E - SMART,7014,02/01/2022 06:38,Sherbourne St / Carlton St (Allan Gardens),6002,Annual Member
14874702,139,7163,02/01/2022 06:29,Yonge St / Wood St,7044,02/01/2022 06:31,Church St / Alexander St,5648,Annual Member
14874703,285,7121,02/01/2022 06:30,Jarvis St / Dundas St E,7462,02/01/2022 06:35,Richmond St E / Yonge St,6094,Annual Member
14874704,510,7207,02/01/2022 06:31,Dundas St W / Crawford St,7543,02/01/2022 06:39,Nassau St / Bellevue Ave,1728,Casual Member
14874705,949,7409,02/01/2022 06:31,Isabella St / Church St,7260,02/01/2022 06:47,Spadina Ave / Adelaide St W,5065,Annual Member
14874706,264,7030,02/01/2022 06:33,Bay St / Wellesley St W,7263,02/01/2022 06:38,Walton St / Elizabeth St - SMART,5636,Annual Member
14874707,568,7261,02/01/2022 06:35,Queens Quay E / Lower Sherbourne St,7108,02/01/2022 06:44,Front St E / Cherry St,2127,Annual Member
14874708,624,7452,02/01/2022 06:35,Bleecker St / St James Ave,7432,02/01/2022 06:45,Frederick St / King St E,4183,Annual Member
14874709,503,7542,02/01/2022 06:35,Queen St W / John St,7006,02/01/2022 06:44,Bay St / College St (East Side),5811,Casual Member
14874710,260,7195,02/01/2022 06:36,Ulster St / Bathurst St,7190,02/01/2022 06:40,St. George St / Hoskin Ave,494,Casual Member
14874711,539,7000,02/01/2022 06:36,Fort York  Blvd / Capreol Ct,7037,02/01/2022 06:45,Bathurst St / Dundas St W,5625,Annual Member
14874712,652,7206,02/01/2022 06:37,Claremont St / Dundas St W,7047,02/01/2022 06:48,University Ave / Gerrard St W (East Side),2997,Casual Member
14874713,586,7044,02/01/2022 06:37,Church St / Alexander St,7019,02/01/2022 06:47,Temperance St. Station,5648,Annual Member
14874714,481,7260,02/01/2022 06:38,Spadina Ave / Adelaide St W,7045,02/01/2022 06:46,Bond St / Queen St E,2590,Annual Member
14874715,439,7322,02/01/2022 06:39,King St W / Brant St,7203,02/01/2022 06:46,Bathurst St/Queens Quay(Billy Bishop Airport),4438,Annual Member
14874716,273,7241,02/01/2022 06:39,519 Church St - SMART,7418,02/01/2022 06:43,College Park - Yonge St Entrance,6120,Casual Member
14874717,401,7260,02/01/2022 06:40,Spadina Ave / Adelaide St W,7282,02/01/2022 06:46,Adelaide St W / Bay St - SMART,5995,Annual Member
14874718,224,7276,02/01/2022 06:40,Bloor St W / Balmuto St,7251,02/01/2022 06:44,The Royal Ontario Museum (Bloor St Entrance),4258,Annual Member
14874719,873,7346,02/01/2022 06:40,Logan Av / Gerrard St E,7263,02/01/2022 06:55,Walton St / Elizabeth St - SMART,726,Annual Member
14874720,698,7413,02/01/2022 06:41,Dundas St W / Watkinson Ave,7229,02/01/2022 06:53,Dundas St W / Roncesvalles Green P - SMART,2729,Casual Member
14874721,679,7240,02/01/2022 06:42,Bloor St W / Shaw Ave - SMART,7526,02/01/2022 06:53,Bartlett Parkette,4523,Casual Member
14874722,217,7382,02/01/2022 06:42,Simcoe St / Adelaide St W,7118,02/01/2022 06:46,King St W / Bay St (East Side),6370,Annual Member
14874725,674,7191,02/01/2022 06:43,Central Tech  (Harbord St),7217,02/01/2022 06:55,Soho St / Queen St W,1219,Annual Member
14874726,582,7133,02/01/2022 06:45,Summerhill Station,7024,02/01/2022 06:55,Dundonald St / Church St,1859,Annual Member
14874727,295,7176,02/01/2022 06:45,Bathurst St / Fort York Blvd,7298,02/01/2022 06:50,Bathurst St / Adelaide St W,5794,Annual Member
14874728,515,7576,02/01/2022 06:46,Front St E / Bayview Avenue,7052,02/01/2022 06:55,Wellington St W / Bay St,4152,Annual Member
14874729,280,7113,02/01/2022 06:47,Parliament St / Aberdeen Ave,7100,02/01/2022 06:51,Dundas St E / Regent Park Blvd,4404,Annual Member
14874730,1093,7240,02/01/2022 06:48,Bloor St W / Shaw Ave - SMART,7263,02/01/2022 07:06,Walton St / Elizabeth St - SMART,3843,Casual Member
14874731,820,7466,02/01/2022 06:49,Glendonwynne Ave / Bloor St W,7514,02/01/2022 07:02,Humber Bay Shores Park / Marine Parade Dr,5520,Annual Member
14874732,1142,7277,02/01/2022 06:51,Chorley Park - SMART,7047,02/01/2022 07:10,University Ave / Gerrard St W (East Side),5758,Casual Member
14874733,513,7129,02/01/2022 06:51,Davenport Rd / Avenue Rd,7634,02/01/2022 06:59,University Ave / Gerrard St W (WEST) - SMART,2499,Annual Member
14874734,327,7329,02/01/2022 06:51,Crawford St / Queen St W,7524,02/01/2022 06:56,Lisgar Park,4603,Casual Member
14874735,1210,7034,02/01/2022 06:51,Church St / Bloor St E,7046,02/01/2022 07:11,Niagara St / Richmond St W,6277,Annual Member
14874736,1176,7127,02/01/2022 06:51,Bay St / Scollard St,7127,02/01/2022 07:11,Bay St / Scollard St,1573,Annual Member
14874737,534,7061,02/01/2022 06:52,Dalton Rd / Bloor St W,7547,02/01/2022 07:01,Orde St / McCaul St,6523,Annual Member
14874738,800,7312,02/01/2022 06:52,Amelia St. / Sumach St.,7029,02/01/2022 07:05,Bay St / Bloor St W (East Side),3768,Annual Member
14874739,781,7256,02/01/2022 06:53,Vanauley St / Queen St W - SMART,7502,02/01/2022 07:06,University Ave / College St (East),1100,Annual Member
14874740,852,7243,02/01/2022 06:53,Exhibition GO Station,7037,02/01/2022 07:07,Bathurst St / Dundas St W,5957,Annual Member
14874741,481,7276,02/01/2022 06:54,Bloor St W / Balmuto St,7066,02/01/2022 07:02,Willcocks St / St. George St,1619,Annual Member
14874743,272,7030,02/01/2022 06:55,Bay St / Wellesley St W,7335,02/01/2022 06:59,Bay St / Bloor St W (West Side),4373,Annual Member
14874745,476,7281,02/01/2022 06:55,Charles St W / Balmuto St - SMART,7012,02/01/2022 07:03,Elizabeth St / Edward St (Bus Terminal),6364,Annual Member
14874747,387,7399,02/01/2022 06:56,Lower Jarvis / Queens Quay E,7076,02/01/2022 07:02,York St / Queens Quay W,5881,Annual Member
14874748,1636,7388,02/01/2022 06:56,Broadview Ave / Danforth Ave,7053,02/01/2022 07:23,Metro Hall Plaza,5866,Casual Member
14874749,785,7322,02/01/2022 06:57,King St W / Brant St,7321,02/01/2022 07:10,Front St W / University Ave (2),3682,Annual Member
14874750,849,7160,02/01/2022 06:57,King St W / Tecumseth St,7016,02/01/2022 07:11,Bay St / Queens Quay W (Ferry Terminal),4273,Annual Member
14874751,323,7111,02/01/2022 06:57,King St W / Douro St,7524,02/01/2022 07:03,Lisgar Park,4977,Annual Member
14874752,1189,7136,02/01/2022 06:57,Queen St W / Close Ave,7647,02/01/2022 07:17,Elm St/ University Ave (East Side),3820,Annual Member
14874753,310,7271,02/01/2022 06:58,Yonge St / Alexander St - SMART,7634,02/01/2022 07:03,University Ave / Gerrard St W (WEST) - SMART,5531,Annual Member
14874754,449,7366,02/01/2022 06:59,Fort York Blvd / Bathurst St SMART,7033,02/01/2022 07:06,Union Station,4599,Casual Member
14874755,135,7417,02/01/2022 06:59,King St W / Jordan St,7045,02/01/2022 07:01,Bond St / Queen St E,4450,Casual Member
14874756,216,7389,02/01/2022 06:59,College Park- Gerrard Entrance,7406,02/01/2022 07:03,Victoria St / Queen St E,2454,Annual Member
14874757,594,7298,02/01/2022 07:00,Bathurst St / Adelaide St W,7406,02/01/2022 07:10,Victoria St / Queen St E,3497,Annual Member
14874758,647,7229,02/01/2022 07:03,Dundas St W / Roncesvalles Green P - SMART,7413,02/01/2022 07:14,Dundas St W / Watkinson Ave,2729,Casual Member
14874759,1429,7012,02/01/2022 07:04,Elizabeth St / Edward St (Bus Terminal),7113,02/01/2022 07:28,Parliament St / Aberdeen Ave,109,Annual Member
14874760,276,7253,02/01/2022 07:04,John St  / Mercer St - SMART,7033,02/01/2022 07:09,Union Station,138,Annual Member
14874761,523,7017,02/01/2022 07:04,Widmer St / Adelaide St W,7048,02/01/2022 07:13,Front St W / Yonge St (Hockey Hall of Fame),5833,Annual Member
14874762,1399,7437,02/01/2022 07:07,Concord Ave / Bloor St W,7017,02/01/2022 07:30,Widmer St / Adelaide St W,3731,Casual Member
14874763,252,7111,02/01/2022 07:07,King St W / Douro St,7112,02/01/2022 07:11,Liberty St / Fraser Ave Green P,1576,Annual Member
14874764,332,7131,02/01/2022 07:07,Taddle Creek Park,7250,02/01/2022 07:13,St. George St / Russell St - SMART,5507,Casual Member
14874765,242,7389,02/01/2022 07:10,College Park- Gerrard Entrance,7406,02/01/2022 07:14,Victoria St / Queen St E,848,Annual Member
14874766,632,7109,02/01/2022 07:10,Seaton St / Dundas St E - SMART,7668,02/01/2022 07:20,Simcoe St / Dundas St W - SMART,3348,Annual Member
14874767,530,7022,02/01/2022 07:11,Simcoe St / Queen St W,7022,02/01/2022 07:20,Simcoe St / Queen St W,3749,Annual Member
14874768,866,7127,02/01/2022 07:11,Bay St / Scollard St,7127,02/01/2022 07:26,Bay St / Scollard St,1573,Annual Member
14874769,339,7054,02/01/2022 07:12,Navy Wharf Ct. / Bremner Blvd.,7321,02/01/2022 07:18,Front St W / University Ave (2),5026,Annual Member
14874770,813,7414,02/01/2022 07:12,Keele St / Annette St,7562,02/01/2022 07:26,Priscilla  Ave / Dundas St W,266,Annual Member
14874771,1028,7433,02/01/2022 07:14,Dundas St E / Boulton Ave - SMART,7418,02/01/2022 07:31,College Park - Yonge St Entrance,4117,Annual Member
14874772,503,7398,02/01/2022 07:15,York St / Lakeshore St W - South,7324,02/01/2022 07:24,King St W / Charlotte St (West Side),955,Annual Member
14874773,457,7029,02/01/2022 07:16,Bay St / Bloor St W (East Side),7014,02/01/2022 07:23,Sherbourne St / Carlton St (Allan Gardens),3768,Casual Member
14874774,490,7043,02/01/2022 07:17,Queens Quay W / Lower Simcoe St,7261,02/01/2022 07:25,Queens Quay E / Lower Sherbourne St,5262,Annual Member
14874776,568,7311,02/01/2022 07:17,Sherbourne St / Isabella St,7045,02/01/2022 07:27,Bond St / Queen St E,1785,Annual Member
14874775,565,7144,02/01/2022 07:18,Palmerston Ave / Vermont Ave,7155,02/01/2022 07:27,Bathurst St / Lennox St,4867,Casual Member
14874777,438,7217,02/01/2022 07:19,Soho St / Queen St W,7037,02/01/2022 07:26,Bathurst St / Dundas St W,1219,Annual Member
14874778,663,7462,02/01/2022 07:21,Richmond St E / Yonge St,7489,02/01/2022 07:32,Sumach St  / Queen St E,5687,Annual Member
14874779,471,7298,02/01/2022 07:21,Bathurst St / Adelaide St W,7118,02/01/2022 07:29,King St W / Bay St (East Side),4546,Annual Member
14874780,1118,7013,02/01/2022 07:21,Scott St / The Esplanade,7007,02/01/2022 07:40,College St / Huron St,3376,Casual Member
14874781,353,7252,02/01/2022 07:21,Robert St / Bloor St W - SMART,7276,02/01/2022 07:27,Bloor St W / Balmuto St,2516,Annual Member
14874782,630,7298,02/01/2022 07:21,Bathurst St / Adelaide St W,7282,02/01/2022 07:32,Adelaide St W / Bay St - SMART,4476,Annual Member
14874783,1101,7013,02/01/2022 07:22,Scott St / The Esplanade,7007,02/01/2022 07:40,College St / Huron St,4203,Casual Member
14874784,349,7668,02/01/2022 07:22,Simcoe St / Dundas St W - SMART,7045,02/01/2022 07:28,Bond St / Queen St E,6211,Annual Member
14874785,552,7389,02/01/2022 07:25,College Park- Gerrard Entrance,7457,02/01/2022 07:34,Queen's Park Cres W / Hoskin Ave,3030,Annual Member
14874786,579,7162,02/01/2022 07:25,Hayter St / Laplante Ave,7021,02/01/2022 07:35,Bay St / Albert St,5656,Annual Member
14874787,660,7184,02/01/2022 07:25,Ossington Ave / College St,7162,02/01/2022 07:36,Hayter St / Laplante Ave,526,Casual Member
14874788,1078,7033,02/01/2022 07:26,Union Station,7211,02/01/2022 07:44,Fort York Blvd / Garrison Rd,6129,Casual Member
14874789,1032,7640,02/01/2022 07:27,Spadina Rd / St.Clair Ave West,7502,02/01/2022 07:45,University Ave / College St (East),3136,Annual Member
14874790,1581,7656,02/01/2022 07:28,Bloor St W / Brock Ave,7406,02/01/2022 07:54,Victoria St / Queen St E,6530,Casual Member
14874791,470,7023,02/01/2022 07:28,College St / Borden St,7154,02/01/2022 07:36,Bathurst Subway Station,6078,Casual Member
14874792,1154,7211,02/01/2022 07:30,Fort York Blvd / Garrison Rd,7263,02/01/2022 07:49,Walton St / Elizabeth St - SMART,6337,Annual Member
14874793,391,7078,02/01/2022 07:30,College St / Major St,7061,02/01/2022 07:37,Dalton Rd / Bloor St W,2680,Annual Member
14874794,484,7382,02/01/2022 07:30,Simcoe St / Adelaide St W,7049,02/01/2022 07:38,Queen St W / Portland St,3725,Annual Member
14874795,169,7039,02/01/2022 07:31,Simcoe St / Michael Sweet Ave,7647,02/01/2022 07:34,Elm St/ University Ave (East Side),2961,Annual Member
14874796,557,7475,02/01/2022 07:31,Jarvis St / Richmond St E,7006,02/01/2022 07:41,Bay St / College St (East Side),2076,Annual Member
14874797,180,7100,02/01/2022 07:31,Dundas St E / Regent Park Blvd,7065,02/01/2022 07:34,Dundas St E / Parliament St,1260,Annual Member
14874798,1580,7031,02/01/2022 07:32,Jarvis St / Isabella St,7411,02/01/2022 07:58,Little Norway Park,1676,Casual Member
14874799,415,7014,02/01/2022 07:32,Sherbourne St / Carlton St (Allan Gardens),7100,02/01/2022 07:39,Dundas St E / Regent Park Blvd,3768,Annual Member
14874800,538,7398,02/01/2022 07:32,York St / Lakeshore St W - South,7282,02/01/2022 07:41,Adelaide St W / Bay St - SMART,6028,Annual Member
14874801,689,7245,02/01/2022 07:33,Tecumseth St / Queen St W - SMART,7275,02/01/2022 07:44,Queen St W / James St,6065,Annual Member
14874802,465,7420,02/01/2022 07:33,Barton St / Howland St - SMART,7543,02/01/2022 07:41,Nassau St / Bellevue Ave,4573,Annual Member
14874803,622,7002,02/01/2022 07:34,St. George St / Bloor St W,7005,02/01/2022 07:44,King St W / York St,5449,Annual Member
14874804,1039,7301,02/01/2022 07:34,Primrose Ave / Davenport Rd,7230,02/01/2022 07:51,Garden Ave / Roncesvalles Ave,2688,Annual Member
14874805,678,7463,02/01/2022 07:34,Adelaide St W / Brant St,7047,02/01/2022 07:46,University Ave / Gerrard St W (East Side),411,Casual Member
14874806,788,7090,02/01/2022 07:35,Danforth Ave / Lamb Ave,7303,02/01/2022 07:48,Queen St E / Woodward Ave,4847,Annual Member
14874807,1464,7524,02/01/2022 07:35,Lisgar Park,7052,02/01/2022 07:59,Wellington St W / Bay St,4241,Annual Member
14874808,264,7235,02/01/2022 07:35,Bay St / College St (West Side) - SMART,7004,02/01/2022 07:39,University Ave / Elm St,505,Annual Member
14874809,695,7625,02/01/2022 07:35,Yonge St / Lawrence Ave,7664,02/01/2022 07:47,Sunnybrook Health Centre - L Wing,3558,Casual Member
14874810,1191,7258,02/01/2022 07:38,Queen St E / Rushbrooke Ave,7047,02/01/2022 07:58,University Ave / Gerrard St W (East Side),1919,Annual Member
14874812,330,7004,02/01/2022 07:38,University Ave / Elm St,7543,02/01/2022 07:44,Nassau St / Bellevue Ave,2658,Annual Member
14874813,453,7017,02/01/2022 07:39,Widmer St / Adelaide St W,7391,02/01/2022 07:46,Yonge St / Dundas Sq,3731,Annual Member
14874814,4688,7020,02/01/2022 07:39,Phoebe St / Spadina Ave,7020,02/01/2022 08:57,Phoebe St / Spadina Ave,3058,Casual Member
14874815,1250,7361,02/01/2022 07:40,Hocken Ave./Vaughan Rd.,7038,02/01/2022 08:01,Dundas St W / Yonge St,27,Casual Member
14874816,1503,7620,02/01/2022 07:40,Eglinton Ave E / Redpath Ave,7133,02/01/2022 08:05,Summerhill Station,3577,Annual Member
14874817,367,7075,02/01/2022 07:40,Queens Quay W / Dan Leckie Way,7168,02/01/2022 07:46,Queens Quay / Yonge St,4047,Annual Member
14874818,517,7321,02/01/2022 07:40,Front St W / University Ave (2),7647,02/01/2022 07:49,Elm St/ University Ave (East Side),3706,Annual Member
14874819,1329,7204,02/01/2022 07:41,College St / Crawford St,7391,02/01/2022 08:03,Yonge St / Dundas Sq,1488,Casual Member
